2-3193	1116-023詠03	0	詠03	彌沙塞部五分律三十卷（23）	劉宋佛陀什共竺道生譯	小乘律
2-3194	1116-024詠04	0	詠04	彌沙塞部五分律三十卷（24）	劉宋佛陀什共竺道生譯	小乘律
2-3195	1116-025詠05	0	詠05	彌沙塞部五分律三十卷（25）	劉宋佛陀什共竺道生譯	小乘律
2-3196	1116-026詠06	0	詠06	彌沙塞部五分律三十卷（26）	劉宋佛陀什共竺道生譯	小乘律
2-3197	1116-027詠07	0	詠07	彌沙塞部五分律三十卷（27）	劉宋佛陀什共竺道生譯	小乘律
2-3198	1116-028詠08	0	詠08	彌沙塞部五分律三十卷（28）	劉宋佛陀什共竺道生譯	小乘律
2-3199	1116-029詠09	0	詠09	彌沙塞部五分律三十卷（29）	劉宋佛陀什共竺道生譯	小乘律
2-3200	1116-030詠10	0	詠10	彌沙塞部五分律三十卷（30）	劉宋佛陀什共竺道生譯	小乘律
2-3201	1117-001樂01	0	樂01	根本說一切有部毘奈耶破僧事二十卷（01）	唐義淨譯	小乘律
2-3202	1117-002樂02	0	樂02	根本說一切有部毘奈耶破僧事二十卷（02）	唐義淨譯	小乘律
2-3203	1117-003樂03	0	樂03	根本說一切有部毘奈耶破僧事二十卷（03）	唐義淨譯	小乘律
2-3204	1117-004樂04	0	樂04	根本說一切有部毘奈耶破僧事二十卷（04）	唐義淨譯	小乘律
2-3205	1117-005樂05	0	樂05	根本說一切有部毘奈耶破僧事二十卷（05）	唐義淨譯	小乘律
2-3206	1117-006樂06	0	樂06	根本說一切有部毘奈耶破僧事二十卷（06）	唐義淨譯	小乘律
2-3207	1117-007樂07	0	樂07	根本說一切有部毘奈耶破僧事二十卷（07）	唐義淨譯	小乘律
2-3208	1117-008樂08	0	樂08	根本說一切有部毘奈耶破僧事二十卷（08）	唐義淨譯	小乘律
2-3209	1117-009樂09	0	樂09	根本說一切有部毘奈耶破僧事二十卷（09）	唐義淨譯	小乘律
2-3210	1117-010樂10	0	樂10	根本說一切有部毘奈耶破僧事二十卷（10）	唐義淨譯	小乘律
2-3211	1117-011殊01	36	殊01	根本說一切有部毘奈耶破僧事二十卷（11）	唐義淨譯	小乘律
2-3212	1117-012殊02	34	殊02	根本說一切有部毘奈耶破僧事二十卷（12）	唐義淨譯	小乘律
2-3213	1117-013殊03	35	殊03	根本說一切有部毘奈耶破僧事二十卷（13）	唐義淨譯	小乘律
2-3214	1117-014殊04	33	殊04	根本說一切有部毘奈耶破僧事二十卷（14）	唐義淨譯	小乘律
2-3215	1117-015殊05	32	殊05	根本說一切有部毘奈耶破僧事二十卷（15）	唐義淨譯	小乘律
2-3216	1117-016殊06	35	殊06	根本說一切有部毘奈耶破僧事二十卷（16）	唐義淨譯	小乘律
2-3217	1117-017殊07	30	殊07	根本說一切有部毘奈耶破僧事二十卷（17）	唐義淨譯	小乘律
2-3218	1117-018殊08	32	殊08	根本說一切有部毘奈耶破僧事二十卷（18）	唐義淨譯	小乘律
2-3219	1117-019殊09	0	殊09	根本說一切有部毘奈耶破僧事二十卷（19）	唐義淨譯	小乘律
2-3220	1117-020殊10	31	殊10	根本說一切有部毘奈耶破僧事二十卷（20）	唐義淨譯	小乘律
2-3221	1118-001貴01	37	貴01	根本說一切有部苾芻尼毘奈耶二十卷（01）	唐義淨譯	小乘律
2-3222	1118-002貴02	0	貴02	根本說一切有部苾芻尼毘奈耶二十卷（02）	唐義淨譯	小乘律
2-3223	1118-003貴03	0	貴03	根本說一切有部苾芻尼毘奈耶二十卷（03）	唐義淨譯	小乘律
2-3224	1118-004貴04	0	貴04	根本說一切有部苾芻尼毘奈耶二十卷（04）	唐義淨譯	小乘律
2-3225	1118-005貴05	0	貴05	根本說一切有部苾芻尼毘奈耶二十卷（05）	唐義淨譯	小乘律
2-3226	1118-006貴06	37	貴06	根本說一切有部苾芻尼毘奈耶二十卷（06）	唐義淨譯	小乘律
2-3227	1118-007貴07	35	貴07	根本說一切有部苾芻尼毘奈耶二十卷（07）	唐義淨譯	小乘律
2-3228	1118-008貴08	35	貴08	根本說一切有部苾芻尼毘奈耶二十卷（08）	唐義淨譯	小乘律
2-3229	1118-009貴09	36	貴09	根本說一切有部苾芻尼毘奈耶二十卷（09）	唐義淨譯	小乘律
2-3230	1118-010貴10	39	貴10	根本說一切有部苾芻尼毘奈耶二十卷（10）	唐義淨譯	小乘律
2-3231	1118-011賤01	0	賤01	根本說一切有部苾芻尼毘奈耶二十卷（11）	唐義淨譯	小乘律
2-3232	1118-012賤02	38	賤02	根本說一切有部苾芻尼毘奈耶二十卷（12）	唐義淨譯	小乘律
2-3233	1118-013賤03	40	賤03	根本說一切有部苾芻尼毘奈耶二十卷（13）	唐義淨譯	小乘律
2-3234	1118-014賤04	32	賤04	根本說一切有部苾芻尼毘奈耶二十卷（14）	唐義淨譯	小乘律
2-3235	1118-015賤05	38	賤05	根本說一切有部苾芻尼毘奈耶二十卷（15）	唐義淨譯	小乘律
2-3236	1118-016賤06	33	賤06	根本說一切有部苾芻尼毘奈耶二十卷（16）	唐義淨譯	小乘律
2-3237	1118-017賤07	36	賤07	根本說一切有部苾芻尼毘奈耶二十卷（17）	唐義淨譯	小乘律
2-3238	1118-018賤08	35	賤08	根本說一切有部苾芻尼毘奈耶二十卷（18）	唐義淨譯	小乘律
2-3239	1118-019賤09	38	賤09	根本說一切有部苾芻尼毘奈耶二十卷（19）	唐義淨譯	小乘律
2-3240	1118-020賤10	36	賤10	根本說一切有部苾芻尼毘奈耶二十卷（20）	唐義淨譯	小乘律
2-3241	1119-001禮01	0	禮01	善見毘婆沙律十八卷（01）	蕭齊僧伽跋陀羅譯	小乘律
2-3242	1119-002禮02	41	禮02	善見毘婆沙律十八卷（02）	蕭齊僧伽跋陀羅譯	小乘律
2-3243	1119-003禮03	0	禮03	善見毘婆沙律十八卷（03）	蕭齊僧伽跋陀羅譯	小乘律
2-3244	1119-004禮04	0	禮04	善見毘婆沙律十八卷（04）	蕭齊僧伽跋陀羅譯	小乘律
2-3245	1119-005禮05	48	禮05	善見毘婆沙律十八卷（05）	蕭齊僧伽跋陀羅譯	小乘律
2-3246	1119-006禮06	43	禮06	善見毘婆沙律十八卷（06）	蕭齊僧伽跋陀羅譯	小乘律
2-3247	1119-007禮07	38	禮07	善見毘婆沙律十八卷（07）	蕭齊僧伽跋陀羅譯	小乘律
2-3248	1119-008禮08	41	禮08	善見毘婆沙律十八卷（08）	蕭齊僧伽跋陀羅譯	小乘律
2-3249	1119-009禮09	42	禮09	善見毘婆沙律十八卷（09）	蕭齊僧伽跋陀羅譯	小乘律
2-3250	1119-010禮10	44	禮10	善見毘婆沙律十八卷（10）	蕭齊僧伽跋陀羅譯	小乘律
2-3251	1119-011別01	44	別01	善見毘婆沙律十八卷（11）	蕭齊僧伽跋陀羅譯	小乘律
2-3252	1119-012別02	44	別02	善見毘婆沙律十八卷（12）	蕭齊僧伽跋陀羅譯	小乘律
2-3253	1119-013別03	42	別03	善見毘婆沙律十八卷（13）	蕭齊僧伽跋陀羅譯	小乘律
2-3254	1119-014別04	30	別04	善見毘婆沙律十八卷（14）	蕭齊僧伽跋陀羅譯	小乘律
2-3255	1119-015別05	42	別05	善見毘婆沙律十八卷（15）	蕭齊僧伽跋陀羅譯	小乘律
2-3256	1119-016別06	44	別06	善見毘婆沙律十八卷（16）	蕭齊僧伽跋陀羅譯	小乘律
2-3257	1119-017別07	32	別07	善見毘婆沙律十八卷（17）	蕭齊僧伽跋陀羅譯	小乘律
2-3258	1119-018別08	35	別08	善見毘婆沙律十八卷（18）	蕭齊僧伽跋陀羅譯	小乘律
2-3259	1120-001別09	39	別09	大比丘三千威儀二卷（01）	後漢安世高譯	小乘律
2-3260	1120-002別10	41	別10	大比丘三千威儀二卷（02）	後漢安世高譯	小乘律
2-3261	1121-001尊01	38	尊01	根本薩婆多部律攝十四卷（01）	唐義淨譯	小乘律
2-3262	1121-002尊02	40	尊02	根本薩婆多部律攝十四卷（02）	唐義淨譯	小乘律
2-3263	1121-003尊03	39	尊03	根本薩婆多部律攝十四卷（03）	唐義淨譯	小乘律
2-3264	1121-004尊04	37	尊04	根本薩婆多部律攝十四卷（04）	唐義淨譯	小乘律
2-3265	1121-005尊05	34	尊05	根本薩婆多部律攝十四卷（05）	唐義淨譯	小乘律
2-3266	1121-006尊06	35	尊06	根本薩婆多部律攝十四卷（06）	唐義淨譯	小乘律
2-3267	1121-007尊07	46	尊07	根本薩婆多部律攝十四卷（07）	唐義淨譯	小乘律
2-3268	1121-008尊08	35	尊08	根本薩婆多部律攝十四卷（08）	唐義淨譯	小乘律
2-3269	1121-009尊09	34	尊09	根本薩婆多部律攝十四卷（09）	唐義淨譯	小乘律
2-3270	1121-010尊10	36	尊10	根本薩婆多部律攝十四卷（10）	唐義淨譯	小乘律
2-3271	1121-011卑01	0	卑01	根本薩婆多部律攝十四卷（11）	唐義淨譯	小乘律
2-3272	1121-012卑02	36	卑02	根本薩婆多部律攝十四卷（12）	唐義淨譯	小乘律
2-3273	1121-013卑03	0	卑03	根本薩婆多部律攝十四卷（13）	唐義淨譯	小乘律
2-3274	1121-014卑04	47	卑04	根本薩婆多部律攝十四卷（14）	唐義淨譯	小乘律
2-3275	1122-001卑05	0	卑05	四分僧羯磨五卷（01）	唐懷素集	小乘律
2-3276	1122-002卑06	39	卑06	四分僧羯磨五卷（02）	唐懷素集	小乘律
2-3277	1122-003卑07	45	卑07	四分僧羯磨五卷（03）	唐懷素集	小乘律
2-3278	1122-004卑08	20	卑08	四分僧羯磨五卷（04）	唐懷素集	小乘律
2-3279	1122-005卑09	34	卑09	四分僧羯磨五卷（05）	唐懷素集	小乘律
2-3280	1123-001卑10	41	卑10	四分比丘尼羯磨法一卷	劉宋求那跋摩譯	小乘律
2-3281	1124-001上01	29	上01	戒因緣經十卷（01）	姚秦竺佛念譯	小乘律
2-3282	1124-002上02	34	上02	戒因緣經十卷（02）	姚秦竺佛念譯	小乘律
2-3283	1124-003上03	0	上03	戒因緣經十卷（03）	姚秦竺佛念譯	小乘律
2-3284	1124-004上04	0	上04	戒因緣經十卷（04）	姚秦竺佛念譯	小乘律
2-3285	1124-005上05	0	上05	戒因緣經十卷（05）	姚秦竺佛念譯	小乘律
2-3286	1124-006上06	0	上06	戒因緣經十卷（06）	姚秦竺佛念譯	小乘律
2-3287	1124-007上07	0	上07	戒因緣經十卷（07）	姚秦竺佛念譯	小乘律
2-3288	1124-008上08	0	上08	戒因緣經十卷（08）	姚秦竺佛念譯	小乘律
2-3289	1124-009上09	0	上09	戒因緣經十卷（09）	姚秦竺佛念譯	小乘律
2-3290	1124-010上10	0	上10	戒因緣經十卷（10）	姚秦竺佛念譯	小乘律
2-3291	1125-001和01	28	和01	根本說一切有部百一羯磨十卷（01）	唐義淨譯	小乘律
2-3292	1125-002和02	34	和02	根本說一切有部百一羯磨十卷（02）	唐義淨譯	小乘律
2-3293	1125-003和03	27	和03	根本說一切有部百一羯磨十卷（03）	唐義淨譯	小乘律
2-3294	1125-004和04	28	和04	根本說一切有部百一羯磨十卷（04）	唐義淨譯	小乘律
2-3295	1125-005和05	17	和05	根本說一切有部百一羯磨十卷（05）	唐義淨譯	小乘律
2-3296	1125-006和06	24	和06	根本說一切有部百一羯磨十卷（06）	唐義淨譯	小乘律
2-3297	1125-007和07	30	和07	根本說一切有部百一羯磨十卷（07）	唐義淨譯	小乘律
2-3298	1125-008和08	26	和08	根本說一切有部百一羯磨十卷（08）	唐義淨譯	小乘律
2-3299	1125-009和09	27	和09	根本說一切有部百一羯磨十卷（09）	唐義淨譯	小乘律
2-3300	1125-010和10	22	和10	根本說一切有部百一羯磨十卷（10）	唐義淨譯	小乘律
2-3301	1126-001下01	0	下01	薩婆多部毘尼摩得勒伽十卷（01）	劉宋僧伽跋摩譯	小乘律
2-3302	1126-002下02	0	下02	薩婆多部毘尼摩得勒伽十卷（02）	劉宋僧伽跋摩譯	小乘律
2-3303	1126-003下03	37	下03	薩婆多部毘尼摩得勒伽十卷（03）	劉宋僧伽跋摩譯	小乘律
2-3304	1126-004下04	40	下04	薩婆多部毘尼摩得勒伽十卷（04）	劉宋僧伽跋摩譯	小乘律
2-3305	1126-005下05	0	下05	薩婆多部毘尼摩得勒伽十卷（05）	劉宋僧伽跋摩譯	小乘律
2-3306	1126-006下06	0	下06	薩婆多部毘尼摩得勒伽十卷（06）	劉宋僧伽跋摩譯	小乘律
2-3307	1126-007下07	0	下07	薩婆多部毘尼摩得勒伽十卷（07）	劉宋僧伽跋摩譯	小乘律
2-3308	1126-008下08	0	下08	薩婆多部毘尼摩得勒伽十卷（08）	劉宋僧伽跋摩譯	小乘律
2-3309	1126-009下09	0	下09	薩婆多部毘尼摩得勒伽十卷（09）	劉宋僧伽跋摩譯	小乘律
2-3310	1126-010下10	29	下10	薩婆多部毘尼摩得勒伽十卷（10）	劉宋僧伽跋摩譯	小乘律
2-3311	1127-001睦01	32	睦01	根本說一切有部尼陀那五卷（01）	唐義淨譯	小乘律
2-3312	1127-002睦02	25	睦02	根本說一切有部尼陀那五卷（02）	唐義淨譯	小乘律
2-3313	1127-003睦03	27	睦03	根本說一切有部尼陀那五卷（03）	唐義淨譯	小乘律
2-3314	1127-004睦04	26	睦04	根本說一切有部尼陀那五卷（04）	唐義淨譯	小乘律
2-3315	1127-005睦05	24	睦05	根本說一切有部尼陀那五卷（05）	唐義淨譯	小乘律
2-3316	1128-001睦06	26	睦06	根本說一切有部目得迦五卷（01）	唐義淨譯	小乘律
2-3317	1128-002睦07	30	睦07	根本說一切有部目得迦五卷（02）	唐義淨譯	小乘律
2-3318	1128-003睦08	26	睦08	根本說一切有部目得迦五卷（03）	唐義淨譯	小乘律
2-3319	1128-004睦09	25	睦09	根本說一切有部目得迦五卷（04）	唐義淨譯	小乘律
2-3320	1128-005睦10	22	睦10	根本說一切有部目得迦五卷（05）	唐義淨譯	小乘律
2-3321	1129-001夫01	42	夫01	薩婆多毘尼毘婆沙八卷（01）	失譯人名附秦錄	小乘律
2-3322	1129-002夫02	34	夫02	薩婆多毘尼毘婆沙八卷（02）	失譯人名附秦錄	小乘律
2-3323	1129-003夫03	43	夫03	薩婆多毘尼毘婆沙八卷（03）	失譯人名附秦錄	小乘律
2-3324	1129-004夫04	43	夫04	薩婆多毘尼毘婆沙八卷（04）	失譯人名附秦錄	小乘律
2-3325	1129-005夫05	44	夫05	薩婆多毘尼毘婆沙八卷（05）	失譯人名附秦錄	小乘律
2-3326	1129-006夫06	41	夫06	薩婆多毘尼毘婆沙八卷（06）	失譯人名附秦錄	小乘律
2-3327	1129-007夫07	0	夫07	薩婆多毘尼毘婆沙八卷（07）	失譯人名附秦錄	小乘律
2-3328	1129-008夫08	0	夫08	薩婆多毘尼毘婆沙八卷（08）	失譯人名附秦錄	小乘律
2-3329	1130-001夫09	37	夫09	續薩婆多毘尼毘婆沙一卷	失譯人名附秦錄	小乘律
2-3330	1131-001夫10	0	夫10	根本說一切有部出家授近圓羯磨儀範一卷	元拔合思巴集	小乘律
2-3331	1132-001唱01	39	唱01	毘尼母論八卷（01）	失譯人名附秦錄	小乘律
2-3332	1132-002唱02	36	唱02	毘尼母論八卷（02）	失譯人名附秦錄	小乘律
2-3333	1132-003唱03	37	唱03	毘尼母論八卷（03）	失譯人名附秦錄	小乘律
2-3334	1132-004唱04	39	唱04	毘尼母論八卷（04）	失譯人名附秦錄	小乘律
2-3335	1132-005唱05	35	唱05	毘尼母論八卷（05）	失譯人名附秦錄	小乘律
2-3336	1132-006唱06	50	唱06	毘尼母論八卷（06）	失譯人名附秦錄	小乘律
2-3337	1132-007唱07	32	唱07	毘尼母論八卷（07）	失譯人名附秦錄	小乘律
2-3338	1132-008唱08	41	唱08	毘尼母論八卷（08）	失譯人名附秦錄	小乘律
2-3339	1133-001唱09	47	唱09	律二十二明了論一卷	陳真諦譯	小乘律
2-3340	1134-001唱10	50	唱10	①根本說一切有部毘奈耶尼陀那目得迦攝頌一卷②根本說一切有部毘奈耶雜事攝頌一卷③普賢菩薩行願讃一卷	①唐義淨譯②唐義淨譯③唐不空譯	小乘律
2-3341	1135-001婦01	0	婦01	根本說一切有部毘奈耶頌四卷（01）	唐義淨譯	小乘律
2-3342	1135-002婦02	0	婦02	根本說一切有部毘奈耶頌四卷（02）	唐義淨譯	小乘律
2-3343	1135-003婦03	0	婦03	根本說一切有部毘奈耶頌四卷（03）	唐義淨譯	小乘律
2-3344	1135-004婦04	0	婦04	根本說一切有部毘奈耶頌四卷（04）	唐義淨譯	小乘律
2-3345	1136-001婦05	0	婦05	十誦律毘尼序三卷（01）	東晉卑摩羅叉譯	小乘律
2-3346	1136-002婦06	0	婦06	十誦律毘尼序三卷（02）	東晉卑摩羅叉譯	小乘律
2-3347	1136-003婦07	0	婦07	十誦律毘尼序三卷（03）	東晉卑摩羅叉譯	小乘律
2-3348	1137-001婦08	0	婦08	沙彌十戒法并威儀一卷	失譯人名附東晉錄	小乘律
2-3349	1138-001婦09	0	婦09	羯磨二卷（01）	曹魏曇諦集譯	小乘律
2-3350	1138-002婦10	0	婦10	羯磨二卷（02）	曹魏曇諦集譯	小乘律
2-3351	1139-001隨01	31	隨01	佛說大愛道比丘尼經二卷（01）	失譯人名附北涼錄	小乘律
2-3352	1139-002隨02	31	隨02	佛說大愛道比丘尼經二卷（02）	失譯人名附北涼錄	小乘律
2-3353	1140-001隨03	39	隨03	佛說目連問戒律中五百輕重事經二卷（01）	失譯人名附東晉錄	小乘律
2-3354	1140-002隨04	0	隨04	佛說目連問戒律中五百輕重事經二卷（02）	失譯人名附東晉錄	小乘律
2-3355	1141-001隨05	33	隨05	根本說一切有部苾芻尼戒經二卷（01）	唐義淨譯	小乘律
2-3356	1141-002隨06	32	隨06	根本說一切有部苾芻尼戒經二卷（02）	唐義淨譯	小乘律
2-3357	1142-001隨07	48	隨07	比丘尼僧祇律波羅提木叉戒經一卷	東晉法顯共覺賢譯	小乘律
2-3358	1143-001隨08	30	隨08	①沙彌尼戒經一卷②舍利弗問經一卷	①失譯人名附後漢錄②失譯人名附東晉錄	小乘律
2-3359	1144-001隨09	37	隨09	彌沙塞羯磨本二卷（01）	唐愛同錄	小乘律
2-3360	1144-002隨10	45	隨10	彌沙塞羯磨本二卷（02）	唐愛同錄	小乘律
2-3361	1145-001外01	0	外01	四分戒本二卷（01）	唐懷素集	小乘律
2-3362	1145-002外02	0	外02	四分戒本二卷（02）	唐懷素集	小乘律
2-3363	1146-001外03	0	外03	四分比丘尼戒本二卷（01）	唐懷素依律集出	小乘律
2-3364	1146-002外04	0	外04	四分比丘尼戒本二卷（02）	唐懷素依律集出	小乘律
2-3365	1147-001外05	0	外05	五分戒本一卷	劉宋佛陀什譯	小乘律
2-3366	1148-001外06	0	外06	五分比丘尼戒本一卷	梁明徽集	小乘律
2-3367	1149-001外07	0	外07	波羅提木叉僧祇戒本一卷	東晉佛陀跋陀羅譯	小乘律
2-3368	1150-001外08	0	外08	十誦律比丘戒本一卷	姚秦鳩摩羅什譯	小乘律
2-3369	1151-001外09	0	外09	十誦律比丘尼戒本一卷	劉宋法穎集出	小乘律
2-3370	1152-001外10	0	外10	大沙門百一羯磨法一卷	失譯人名附劉宋錄	小乘律
2-3371	1153-001受01	39	受01	曇無德律部雜羯磨二卷（01）	曹魏康僧鎧譯集	小乘律
2-3372	1153-002受02	34	受02	曇無德律部雜羯磨二卷（02）	曹魏康僧鎧譯集	小乘律
2-3373	1154-001受03	26	受03	①沙彌威儀一卷②沙彌尼離戒文一卷	①宋求那跋摩譯②失譯人名附東晉錄	小乘律
2-3374	1155-001受04	48	受04	十誦羯磨比丘要用一卷	劉宋僧璩依律撰出	小乘律
2-3375	1156-001受05	30	受05	金剛般若波羅蜜經論三卷（01）（無著菩薩造）	隋達摩岌多譯	大乘論
2-3376	1156-002受06	31	受06	金剛般若波羅蜜經論三卷（02）（無著菩薩造）	隋達摩岌多譯	大乘論
2-3377	1156-003受07	27	受07	金剛般若波羅蜜經論三卷（03）（無著菩薩造）	隋達摩岌多譯	大乘論
2-3378	1156-001受08	30	受08	金剛般若波羅蜜經論三卷（01）（天親菩薩造）	元魏菩提留支譯	大乘論
2-3379	1156-002受09	35	受09	金剛般若波羅蜜經論三卷（02）（天親菩薩造）	元魏菩提留支譯	大乘論
2-3380	1156-003受10	34	受10	金剛般若波羅蜜經論三卷（03）（天親菩薩造）	元魏菩提留支譯	大乘論
2-3381	1157-001傅01	49	傅01	大智度論一百卷（001）	姚秦鳩摩羅什譯	大乘論
2-3382	1157-002傅02	49	傅02	大智度論一百卷（002）	姚秦鳩摩羅什譯	大乘論
2-3383	1157-003傅03	48	傅03	大智度論一百卷（003）	姚秦鳩摩羅什譯	大乘論
2-3384	1157-004傅04	51	傅04	大智度論一百卷（004）	姚秦鳩摩羅什譯	大乘論
2-3385	1157-005傅05	41	傅05	大智度論一百卷（005）	姚秦鳩摩羅什譯	大乘論
2-3386	1157-006傅06	37	傅06	大智度論一百卷（006）	姚秦鳩摩羅什譯	大乘論
2-3387	1157-007傅07	38	傅07	大智度論一百卷（007）	姚秦鳩摩羅什譯	大乘論
2-3388	1157-008傅08	40	傅08	大智度論一百卷（008）	姚秦鳩摩羅什譯	大乘論
2-3389	1157-009傅09	35	傅09	大智度論一百卷（009）	姚秦鳩摩羅什譯	大乘論
2-3390	1157-010傅10	50	傅10	大智度論一百卷（010）	姚秦鳩摩羅什譯	大乘論
2-3391	1157-011訓01	53	訓01	大智度論一百卷（011）	姚秦鳩摩羅什譯	大乘論
2-3392	1157-012訓02	0	訓02	大智度論一百卷（012）	姚秦鳩摩羅什譯	大乘論
2-3393	1157-013訓03	0	訓03	大智度論一百卷（013）	姚秦鳩摩羅什譯	大乘論
2-3394	1157-014訓04	0	訓04	大智度論一百卷（014）	姚秦鳩摩羅什譯	大乘論
2-3395	1157-015訓05	34	訓05	大智度論一百卷（015）	姚秦鳩摩羅什譯	大乘論
2-3396	1157-016訓06	37	訓06	大智度論一百卷（016）	姚秦鳩摩羅什譯	大乘論
2-3397	1157-017訓07	54	訓07	大智度論一百卷（017）	姚秦鳩摩羅什譯	大乘論
2-3398	1157-018訓08	42	訓08	大智度論一百卷（018）	姚秦鳩摩羅什譯	大乘論
2-3399	1157-019訓09	50	訓09	大智度論一百卷（019）	姚秦鳩摩羅什譯	大乘論
2-3400	1157-020訓10	47	訓10	大智度論一百卷（020）	姚秦鳩摩羅什譯	大乘論
2-3401	1157-021入01	0	入01	大智度論一百卷（021）	姚秦鳩摩羅什譯	大乘論
2-3402	1157-022入02	43	入02	大智度論一百卷（022）	姚秦鳩摩羅什譯	大乘論
2-3403	1157-023入03	37	入03	大智度論一百卷（023）	姚秦鳩摩羅什譯	大乘論
2-3404	1157-024入04	37	入04	大智度論一百卷（024）	姚秦鳩摩羅什譯	大乘論
2-3405	1157-025入05	35	入05	大智度論一百卷（025）	姚秦鳩摩羅什譯	大乘論
2-3406	1157-026入06	52	入06	大智度論一百卷（026）	姚秦鳩摩羅什譯	大乘論
2-3407	1157-027入07	45	入07	大智度論一百卷（027）	姚秦鳩摩羅什譯	大乘論
2-3408	1157-028入08	33	入08	大智度論一百卷（028）	姚秦鳩摩羅什譯	大乘論
2-3409	1157-029入09	41	入09	大智度論一百卷（029）	姚秦鳩摩羅什譯	大乘論
2-3410	1157-030入10	51	入10	大智度論一百卷（030）	姚秦鳩摩羅什譯	大乘論
2-3411	1157-031奉01	66	奉01	大智度論一百卷（031）	姚秦鳩摩羅什譯	大乘論
2-3412	1157-032奉02	38	奉02	大智度論一百卷（032）	姚秦鳩摩羅什譯	大乘論
2-3413	1157-033奉03	34	奉03	大智度論一百卷（033）	姚秦鳩摩羅什譯	大乘論
2-3414	1157-034奉04	0	奉04	大智度論一百卷（034）	姚秦鳩摩羅什譯	大乘論
2-3415	1157-035奉05	0	奉05	大智度論一百卷（035）	姚秦鳩摩羅什譯	大乘論
2-3416	1157-036奉06	41	奉06	大智度論一百卷（036）	姚秦鳩摩羅什譯	大乘論
2-3417	1157-037奉07	0	奉07	大智度論一百卷（037）	姚秦鳩摩羅什譯	大乘論
2-3418	1157-038奉08	0	奉08	大智度論一百卷（038）	姚秦鳩摩羅什譯	大乘論
2-3419	1157-039奉09	35	奉09	大智度論一百卷（039）	姚秦鳩摩羅什譯	大乘論
2-3420	1157-040奉10	0	奉10	大智度論一百卷（040）	姚秦鳩摩羅什譯	大乘論
2-3421	1157-041母01	43	母01	大智度論一百卷（041）	姚秦鳩摩羅什譯	大乘論
2-3422	1157-042母02	34	母02	大智度論一百卷（042）	姚秦鳩摩羅什譯	大乘論
2-3423	1157-043母03	0	母03	大智度論一百卷（043）	姚秦鳩摩羅什譯	大乘論
2-3424	1157-044母04	40	母04	大智度論一百卷（044）	姚秦鳩摩羅什譯	大乘論
2-3425	1157-045母05	0	母05	大智度論一百卷（045）	姚秦鳩摩羅什譯	大乘論
2-3426	1157-046母06	0	母06	大智度論一百卷（046）	姚秦鳩摩羅什譯	大乘論
2-3427	1157-047母07	38	母07	大智度論一百卷（047）	姚秦鳩摩羅什譯	大乘論
2-3428	1157-048母08	42	母08	大智度論一百卷（048）	姚秦鳩摩羅什譯	大乘論
2-3429	1157-049母09	38	母09	大智度論一百卷（049）	姚秦鳩摩羅什譯	大乘論
2-3430	1157-050母10	36	母10	大智度論一百卷（050）	姚秦鳩摩羅什譯	大乘論
2-3431	1157-051儀01	45	儀01	大智度論一百卷（051）	姚秦鳩摩羅什譯	大乘論
2-3432	1157-052儀02	0	儀02	大智度論一百卷（052）	姚秦鳩摩羅什譯	大乘論
2-3433	1157-053儀03	38	儀03	大智度論一百卷（053）	姚秦鳩摩羅什譯	大乘論
2-3434	1157-054儀04	36	儀04	大智度論一百卷（054）	姚秦鳩摩羅什譯	大乘論
2-3435	1157-055儀05	0	儀05	大智度論一百卷（055）	姚秦鳩摩羅什譯	大乘論
2-3436	1157-056儀06	38	儀06	大智度論一百卷（056）	姚秦鳩摩羅什譯	大乘論
2-3437	1157-057儀07	28	儀07	大智度論一百卷（057）	姚秦鳩摩羅什譯	大乘論
2-3438	1157-058儀08	42	儀08	大智度論一百卷（058）	姚秦鳩摩羅什譯	大乘論
2-3439	1157-059儀09	36	儀09	大智度論一百卷（059）	姚秦鳩摩羅什譯	大乘論
2-3440	1157-060儀10	29	儀10	大智度論一百卷（060）	姚秦鳩摩羅什譯	大乘論
2-3441	1157-061諸01	56	諸01	大智度論一百卷（061）	姚秦鳩摩羅什譯	大乘論
2-3442	1157-062諸02	41	諸02	大智度論一百卷（062）	姚秦鳩摩羅什譯	大乘論
2-3443	1157-063諸03	35	諸03	大智度論一百卷（063）	姚秦鳩摩羅什譯	大乘論
2-3444	1157-064諸04	35	諸04	大智度論一百卷（064）	姚秦鳩摩羅什譯	大乘論
2-3445	1157-065諸05	42	諸05	大智度論一百卷（065）	姚秦鳩摩羅什譯	大乘論
2-3446	1157-066諸06	32	諸06	大智度論一百卷（066）	姚秦鳩摩羅什譯	大乘論
2-3447	1157-067諸07	34	諸07	大智度論一百卷（067）	姚秦鳩摩羅什譯	大乘論
2-3448	1157-068諸08	33	諸08	大智度論一百卷（068）	姚秦鳩摩羅什譯	大乘論
2-3449	1157-069諸09	39	諸09	大智度論一百卷（069）	姚秦鳩摩羅什譯	大乘論
2-3450	1157-070諸10	45	諸10	大智度論一百卷（070）	姚秦鳩摩羅什譯	大乘論
2-3451	1157-071姑01	0	姑01	大智度論一百卷（071）	姚秦鳩摩羅什譯	大乘論
2-3452	1157-072姑02	0	姑02	大智度論一百卷（072）	姚秦鳩摩羅什譯	大乘論
2-3453	1157-073姑03	41	姑03	大智度論一百卷（073）	姚秦鳩摩羅什譯	大乘論
